"id","pop","observer","stem_length","seedheads1","seedheads2","seedheads_avg","fam","rack","region","code","rep","round","bolting","budding","flowering","fruiting","bolting_to_flowering","flowering.doy","longitude","latitude","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Heads_at_bagging","Heads_after_bagging","seedheads_total"
62,"CC-CUP","MM",84,58,NA,58,2,"2","CC","CC-CUP2","A",1,"5/24/19",NA,0019-09-13,"10/11/19",112,256,-121.9592933,37.489255,15.4916667938232,11.6499996185303,53.4403686523438,395.214752197266,26.8999996185303,5.09999990463257,21.7999992370605,11.5333337783813,19.8500003814697,20.1166667938232,10.5,343,67,1,87.2164916992188,178,5,8,172,2,NA,60
63,"CC-LEX","NY",90,73,76,75,2,"2","CC","CC-LEX2","A",1,"5/24/19",NA,0019-09-10,"10/8/19",109,253,-121.9857941,37.199715,14.6041669845581,13.2416667938232,55.4044647216797,404.263977050781,27.3999996185303,3.5,23.8999996185303,10.5833330154419,19.25,19.5833339691162,9.69999980926514,661,143,2,94.6365737915039,365,8,13,358,4,1,80
64,"FC-BOE","NL",73,48,51,50,2,"2","FC","FC-BOE2","A",1,"5/31/19","8/26/19",0019-09-04,"9/27/19",96,247,2.4467618,47.1011689,11.2124996185303,9.60833358764648,38.1283073425293,594.482666015625,25.7999992370605,0.600000023841858,25.1999988555908,16.9333324432373,7.21666669845581,18.75,4.21666669845581,713,72,52,9.26838302612305,190,165,170,177,NA,NA,50
65,"CE-LLL","DR",81,50,NA,50,2,"2","CE","CE-LLL2","A",1,"5/24/19",NA,0019-09-12,"10/8/19",111,255,-120.4543454,37.9171587,15.4750003814697,16.466667175293,47.3180084228516,681.957397460938,35.7000007629395,0.899999976158142,34.7999992370605,8.64999961853027,23.8500003814697,24.1833343505859,7.59999990463257,709,128,2,85.4880065917969,360,11,19,347,3,2,55
66,"NL-HAR","NL",75,41,NA,41,2,"2","NL","NL-HAR2","A",1,"6/26/19",NA,0019-09-24,"9/27/19",90,267,5.8897423,52.4110137,9.63333320617676,7.98333311080933,35.7997016906738,557.438659667969,22.2999992370605,0,22.2999992370605,10.1166667938232,5.75,16.5499992370605,2.90000009536743,790,78,44,16.0751628875732,225,157,209,187,NA,NA,41
67,"CC-FOO","DR",77,61,67,64,2,"2","CC","CC-FOO2","A",1,"5/24/19",NA,0019-09-11,"10/8/19",110,254,-122.0675,37.33555556,15.154167175293,12.7083339691162,55.4949035644531,394.043487548828,27.1000003814697,4.19999980926514,22.9000015258789,11.2666664123535,19.6666679382324,19.8999996185303,10.3500003814697,497,102,2,91.0279388427734,266,6,10,259,1,NA,65
68,"CE-SON","NY",78,57,56,57,2,"2","CE","CE-SON2","A",1,"5/24/19",NA,0019-09-12,"10/8/19",111,255,-120.3706903,37.9834708,14.4541664123535,15.9916667938232,47.0343132019043,668.857421875,34.4000015258789,0.400000005960464,34,7.80000019073486,22.6833324432373,23.1333332061768,6.88333320617676,860,154,2,85.1601943969727,426,14,22,419,4,NA,61
69,"CC-ALV","NL",76,41,NA,41,2,"2","CC","CC-ALV2","A",1,"5/24/19",NA,0019-09-13,"10/8/19",112,256,-121.9627778,37.4330556,15.4916667938232,11.0666666030884,53.462158203125,380.614532470703,26.2999992370605,5.59999990463257,20.6999988555908,11.6499996185303,19.6833324432373,19.9166660308838,10.6833333969116,349,69,1,87.8154907226562,181,5,8,176,2,7,50
70,"CC-OKA","NY",82,54,58,56,2,"2","CC","CC-OKA2","A",1,"5/24/19",NA,0019-09-12,"10/8/19",111,255,-121.9551316,37.2598201,15.8416662216187,13.8000001907349,55.6451606750488,421.328155517578,28.8999996185303,4.09999990463257,24.7999992370605,11.6666669845581,20.716667175293,20.9333324432373,10.7333335876465,522,112,1,93.3377685546875,286,5,9,278,5,NA,61
71,"FS-VID","NY",75,47,46,47,2,"2","FS","FS-VID2","A",1,"5/31/19",NA,0019-09-09,"10/8/19",101,252,6.4532512,43.413605,14.6875,9.40833377838135,37.0406799316406,583.524291992188,28.7000007629395,3.29999995231628,25.4000015258789,11.6666660308838,22.1499996185303,22.1499996185303,8,771,106,13,38.6671295166016,280,96,96,234,NA,NA,47
72,"CC-BYD","NY",76,41,42,42,2,"2","CC","CC-BYD2","A",1,"5/24/19",NA,0019-09-11,"10/8/19",110,254,-122.0730556,37.535,14.7708330154419,10.6083335876465,52.7777786254883,364.588562011719,25,4.90000009536743,20.1000003814697,11.1333332061768,18.7000007629395,18.9333343505859,10.0500001907349,368,75,1,89.1494293212891,193,5,8,193,1,NA,43
73,"CC-FBK","NL",86,54,54,54,2,"2","CC","CC-FBK2","A",1,"5/24/19",NA,0019-09-10,"10/8/19",109,253,-122.1413213,37.4853923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,57
74,"NL-LAR","UO",43,26,27,27,2,"2","NL","NL-LAR2","A",1,"5/31/19","10/8/19",0019-10-23,"11/20/19",145,296,5.2314001,52.2380862,9.50416660308838,8.09166622161865,36.1235122680664,545.016479492188,22,-0.400000005960464,22.3999996185303,6.69999980926514,5.40000009536743,16.283332824707,3.01666665077209,846,87,49,16.9361534118652,256,172,205,211,NA,NA,27
75,"CE-SRK","JB",78,46,46,46,2,"2","CE","CE-SRK2","A",1,"5/31/19",NA,0019-09-16,"10/11/19",108,259,-120.7640859,38.6912893,14.3166666030884,14.6666660308838,46.1215934753418,643.581359863281,32.7000007629395,0.899999976158142,31.8000011444092,7.56666660308838,22.2000007629395,22.5833339691162,7,1005,182,5,82.8668518066406,492,21,33,489,3,NA,49
76,"CE-DUT","JB",79,73,NA,73,2,"2","CE","CE-DUT2","A",1,"5/24/19",NA,0019-09-09,"10/1/19",108,252,-120.8326422,39.1877857,12.6666669845581,14.216667175293,45.5662422180176,637.10400390625,31.2999992370605,0.100000001490116,31.1999988555908,5.69999980926514,20.466667175293,21.0166664123535,5.69999980926514,1375,262,4,84.2813491821289,703,30,36,703,NA,NA,73
77,"FC-MMA","JB",70,88,NA,88,2,"2","FC","FC-MMA2","A",1,"6/7/19","8/26/19",0019-09-09,"10/1/19",94,252,2.9679764,46.3242146,9.99583339691162,9.75833320617676,38.7235450744629,579.586303710938,24.2999992370605,-0.899999976158142,25.1999988555908,15.4833335876465,5.93333339691162,17.3500003814697,3.20000004768372,751,84,43,21.9821491241455,223,140,222,157,NA,NA,88
78,"CE-SCT","DR",86,77,NA,77,2,"2","CE","CE-SCT2","A",1,"5/24/19",NA,0019-09-04,"9/27/19",103,247,-120.8815231,39.1569134,13.2583332061768,13.9499998092651,45.1456298828125,636.156188964844,31.5,0.600000023841858,30.8999996185303,6.23333358764648,21.0666675567627,21.5499992370605,6.23333358764648,1300,247,4,84.5172805786133,665,27,35,665,NA,NA,77
79,"CC-ALM","UO",78,41,41,41,2,"2","CC","CC-ALM2","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-121.8817784,37.2147062,15.5416660308838,13.8666667938232,55.6894264221191,424.589813232422,28.7999992370605,3.90000009536743,24.8999996185303,11.3000001907349,20.4499988555908,20.716667175293,10.3833332061768,550,119,2,93.755126953125,300,6,10,296,6,1,48
80,"CE-JES","NY",79,62,59,61,2,"2","CE","CE-JES2","A",1,"5/24/19",NA,0019-09-12,"10/8/19",111,255,-120.6524991,38.3176096,14.6999998092651,15.25,47.0679054260254,643.671997070312,33.5999984741211,1.20000004768372,32.3999977111816,8.43333339691162,22.5499992370605,22.9333343505859,7.31666660308838,910,169,4,84.4116058349609,459,17,27,448,2,NA,63
82,"NL-DOR","MH",60,44,46,45,2,"2","NL","NL-DOR2","A",1,"5/24/19","8/22/19",0019-09-04,"9/24/19",103,247,4.6265794,51.7974874,10.0708332061768,7.70833349227905,34.7222213745117,540.7841796875,22.6000003814697,0.400000005960464,22.2000007629395,7.28333330154419,5.96666669845581,16.8166675567627,3.68333339691162,823,87,48,17.2178153991699,246,172,207,199,NA,NA,45
83,"CE-CAR","NL",80,47,NA,47,2,"2","CE","CE-CAR2","A",1,"5/24/19",NA,0019-09-11,"10/8/19",110,254,-120.5077954,38.0352006,15.1499996185303,15.8999996185303,47.1810073852539,664.016723632812,35,1.29999995231628,33.7000007629395,8.48333358764648,23.3000011444092,23.7333335876465,7.63333320617676,800,147,2,85.5898818969727,406,12,21,393,3,NA,50
84,"CC-PPR","NL",91,75,74,75,2,"2","CC","CC-PPR2","A",1,"5/24/19",NA,0019-09-10,"10/8/19",109,253,-122.1633333,37.3875,14.6333332061768,12.3666667938232,55.2083358764648,386.51318359375,26.2999992370605,3.90000009536743,22.3999996185303,10.8166666030884,19.033332824707,19.3166656494141,9.89999961853027,513,104,2,90.5680313110352,272,7,10,268,4,2,81
85,"FS-FRE","JB",84,36,36,36,2,"2","FS","FS-FRE2","A",1,"6/7/19",NA,0019-09-15,"10/23/19",100,258,6.6973923,43.4497759,15.1083335876465,8.69999980926514,36.0995826721191,563.390014648438,28.2000007629395,4.09999990463257,24.1000003814697,12.2833337783813,22.25,22.2999992370605,8.68333339691162,824,108,13,39.8277854919434,301,102,126,255,8,NA,44
87,"FC-COD","NL/JB/MM",61,42,43,43,2,"2","FC","FC-COD2","A",1,"5/31/19","8/12/19",0019-08-19,"9/9/19",80,231,3.2219842,45.6096067,10.8708333969116,10.0249996185303,38.8565902709961,583.194396972656,25.2999992370605,-0.5,25.7999992370605,16.283332824707,4.96666669845581,18.2000007629395,4.01666688919067,590,80,28,34.3458557128906,198,88,184,95,NA,NA,43
89,"CE-OAK","ER",77,38,40,39,2,"2","CE","CE-OAK2","A",1,"5/24/19",NA,0019-09-13,"10/8/19",112,256,-120.7915764,38.6341236,14.5,14.716667175293,46.1337509155273,645.368103027344,33,1.10000002384186,31.8999996185303,7.76666688919067,22.3999996185303,22.8166656494141,7.18333339691162,989,180,5,83.504768371582,486,19,32,483,5,NA,44
90,"CE-JAM","ER",84,61,60,61,2,"2","CE","CE-JAM2","A",1,"5/24/19",NA,0019-09-15,"10/11/19",114,258,-120.4112005,37.9461108,14.9916667938232,16.6333332061768,47.5238075256348,677.917419433594,35.4000015258789,0.400000005960464,35,8.21666622161865,23.2999992370605,23.716667175293,7.21666669845581,765,137,2,85.0584716796875,384,12,20,372,3,1,65
91,"CE-TUL","JB",84,73,75,74,2,"2","CE","CE-TUL2","A",1,"5/24/19",NA,0019-09-09,"10/1/19",108,252,-120.616524,37.8686113,16.5249996185303,16.0833339691162,46.3496627807617,691.597290039062,36.4000015258789,1.70000004768372,34.7000007629395,9.78333377838135,24.966667175293,25.0499992370605,8.30000019073486,526,94,2,84.3938369750977,271,9,15,255,NA,NA,74
92,"CC-SHL","DR",85,82,82,82,2,"2","CC","CC-SHL2","A",1,"5/24/19",NA,0019-09-10,"10/8/19",109,253,-122.0826896,37.4327147,15.1291666030884,11.5416669845581,54.4418258666992,371.999877929688,25.7999992370605,4.59999990463257,21.1999988555908,11.466667175293,19.25,19.4500007629395,10.4333333969116,378,74,1,88.4265670776367,198,5,8,192,3,NA,85
93,"CE-JAR","ER",81,63,66,65,2,"2","CE","CE-JAR2","A",1,"5/24/19",NA,0019-09-10,"10/8/19",109,253,-120.733546,38.3638507,15.1291666030884,15.8083333969116,47.472469329834,651.444030761719,34.4000015258789,1.10000002384186,33.3000030517578,8.80000019073486,23.1166667938232,23.3666667938232,7.61666679382324,853,161,4,84.9769973754883,437,15,25,422,3,NA,68
94,"CE-COL","ER",88,63,60,62,2,"2","CE","CE-COL2","A",1,"5/24/19",NA,0019-09-11,"10/8/19",110,254,-120.4100739,38.0285431,14.4125003814697,15.8083333969116,46.7702178955078,668.210388183594,34.2999992370605,0.5,33.7999992370605,7.76666688919067,22.6333332061768,23.0833339691162,6.84999990463257,886,159,2,85.1997680664062,440,14,23,432,4,NA,66
96,"CC-CVR","ER",90,69,75,72,2,"2","CC","CC-CVR2","A",1,"5/24/19",NA,0019-09-10,"10/8/19",109,253,-121.8698331,37.4387604,16.0208339691162,13.375,54.5918350219727,430.535919189453,29.1000003814697,4.59999990463257,24.5,11.6499996185303,20.8833332061768,21.1499996185303,10.6999998092651,365,72,1,86.836784362793,186,6,9,182,2,NA,74
97,"FC-LEM","JB",77,80,76,78,3,"3","FC","FC-LEM3","A",1,"6/12/19",NA,0019-09-16,"10/15/19",96,259,3.2760372,45.3777515,10.7666664123535,10.3166666030884,38.7844619750977,594.831298828125,25.7999992370605,-0.800000011920929,26.5999984741211,16.3333339691162,4.75,18.3166675567627,3.81666660308838,594,76,30,31.0179958343506,190,94,179,99,4,NA,82
98,"FS-MER","CC",85,62,NA,62,3,"3","FS","FS-MER3","A",1,"5/31/19",NA,0019-09-09,"10/4/19",101,252,4.9842129,43.6370612,14.6458330154419,10.2749996185303,36.1795768737793,653.422668457031,30.2999992370605,1.89999997615814,28.3999996185303,15.1000003814697,23,23,6.94999980926514,694,108,23,35.1029624938965,241,106,106,170,4,NA,66
100,"CC-FOO","DR",93,83,86,85,3,"3","CC","CC-FOO3","A",1,"5/24/19",NA,0019-09-09,"10/8/19",108,252,-122.0675,37.33555556,15.154167175293,12.7083339691162,55.4949035644531,394.043487548828,27.1000003814697,4.19999980926514,22.9000015258789,11.2666664123535,19.6666679382324,19.8999996185303,10.3500003814697,497,102,2,91.0279388427734,266,6,10,259,1,1,87
101,"CC-GUA","CC",84,66,NA,66,3,"3","CC","CC-GUA3","A",1,"5/24/19",NA,0019-09-10,"10/4/19",109,253,-121.9054254,37.3414367,16.2666664123535,13.4499998092651,55.3497924804688,420.185760498047,29.1000003814697,4.80000019073486,24.2999992370605,12.0666666030884,21.0499992370605,21.2666664123535,11.1166667938232,406,82,1,88.9559173583984,212,5,8,205,2,4,72
102,"CC-LEX","NY",90,85,90,88,3,"3","CC","CC-LEX3","A",1,"5/17/19",NA,0019-09-11,"10/8/19",117,254,-121.9857941,37.199715,14.6041669845581,13.2416667938232,55.4044647216797,404.263977050781,27.3999996185303,3.5,23.8999996185303,10.5833330154419,19.25,19.5833339691162,9.69999980926514,661,143,2,94.6365737915039,365,8,13,358,4,NA,92
103,"CC-CUP","ER",99,84,88,86,3,"3","CC","CC-CUP3","A",1,"5/17/19",NA,0019-09-01,"10/8/19",107,244,-121.9592933,37.489255,15.4916667938232,11.6499996185303,53.4403686523438,395.214752197266,26.8999996185303,5.09999990463257,21.7999992370605,11.5333337783813,19.8500003814697,20.1166667938232,10.5,343,67,1,87.2164916992188,178,5,8,172,4,25,115
104,"CC-FBK","MH",85,81,86,84,3,"3","CC","CC-FBK3","A",1,"5/24/19",NA,0019-09-09,"10/1/19",108,252,-122.1413213,37.4853923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,86
105,"CE-COL","UO",92,78,73,76,3,"3","CE","CE-COL3","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-120.4100739,38.0285431,14.4125003814697,15.8083333969116,46.7702178955078,668.210388183594,34.2999992370605,0.5,33.7999992370605,7.76666688919067,22.6333332061768,23.0833339691162,6.84999990463257,886,159,2,85.1997680664062,440,14,23,432,2,1,79
106,"CC-ALM","CC",93,74,NA,74,3,"3","CC","CC-ALM3","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-121.8817784,37.2147062,15.5416660308838,13.8666667938232,55.6894264221191,424.589813232422,28.7999992370605,3.90000009536743,24.8999996185303,11.3000001907349,20.4499988555908,20.716667175293,10.3833332061768,550,119,2,93.755126953125,300,6,10,296,1,3,78
107,"FC-EVR","DR/CC",66,78,83,81,3,"3","FC","FC-EVR3","A",1,"6/7/19","8/19/19",0019-09-04,"9/24/19",89,247,2.4435742,48.5929615,11.0124998092651,8.375,35.1890754699707,572.312377929688,24.7000007629395,0.899999976158142,23.8000011444092,16.4333324432373,7.03333330154419,18.2333335876465,4.25,627,60,45,8.47910976409912,169,143,154,153,NA,NA,81
108,"CC-SHL","UO",86,69,67,68,3,"3","CC","CC-SHL3","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-122.0826896,37.4327147,15.1291666030884,11.5416669845581,54.4418258666992,371.999877929688,25.7999992370605,4.59999990463257,21.1999988555908,11.466667175293,19.25,19.4500007629395,10.4333333969116,378,74,1,88.4265670776367,198,5,8,192,5,2,75
109,"NL-TIL","JB",62,60,63,62,3,"3","NL","NL-TIL3","A",1,"5/31/19",NA,0019-09-24,"10/23/19",116,267,5.0498172,51.5395786,9.95833301544189,8.31666660308838,35.8477020263672,557.758666992188,23.1000003814697,-0.100000001490116,23.2000007629395,6.93333339691162,5.86666679382324,16.9333343505859,3.33333325386047,792,76,46,14.4286403656006,223,165,204,194,NA,NA,62
110,"CE-SCT","JB",108,93,NA,93,3,"3","CE","CE-SCT3","A",1,"5/10/19",NA,0019-09-09,"10/1/19",122,252,-120.8815231,39.1569134,13.2583332061768,13.9499998092651,45.1456298828125,636.156188964844,31.5,0.600000023841858,30.8999996185303,6.23333358764648,21.0666675567627,21.5499992370605,6.23333358764648,1300,247,4,84.5172805786133,665,27,35,665,NA,2,95
111,"FS-FRE","MD",86,54,NA,54,3,"3","FS","FS-FRE3","A",1,"6/7/19",NA,0019-09-13,"10/11/19",98,256,6.6973923,43.4497759,15.1083335876465,8.69999980926514,36.0995826721191,563.390014648438,28.2000007629395,4.09999990463257,24.1000003814697,12.2833337783813,22.25,22.2999992370605,8.68333339691162,824,108,13,39.8277854919434,301,102,126,255,NA,NA,54
112,"CE-LLL","JB",70,70,71,71,3,"3","CE","CE-LLL3","A",1,"5/31/19",NA,0019-09-09,"10/4/19",101,252,-120.4543454,37.9171587,15.4750003814697,16.466667175293,47.3180084228516,681.957397460938,35.7000007629395,0.899999976158142,34.7999992370605,8.64999961853027,23.8500003814697,24.1833343505859,7.59999990463257,709,128,2,85.4880065917969,360,11,19,347,4,NA,75
113,"CC-ALV","UO",81,61,64,63,3,"3","CC","CC-ALV3","A",1,"5/24/19",NA,0019-09-13,"10/11/19",112,256,-121.9627778,37.4330556,15.4916667938232,11.0666666030884,53.462158203125,380.614532470703,26.2999992370605,5.59999990463257,20.6999988555908,11.6499996185303,19.6833324432373,19.9166660308838,10.6833333969116,349,69,1,87.8154907226562,181,5,8,176,9,NA,72
115,"CE-OAK","CC",84,63,NA,63,3,"3","CE","CE-OAK3","A",1,"5/31/19",NA,0019-09-09,"10/4/19",101,252,-120.7915764,38.6341236,14.5,14.716667175293,46.1337509155273,645.368103027344,33,1.10000002384186,31.8999996185303,7.76666688919067,22.3999996185303,22.8166656494141,7.18333339691162,989,180,5,83.504768371582,486,19,32,483,1,NA,64
117,"NL-LAR","JB",44,47,49,48,3,"3","NL","NL-LAR3","A",1,"5/31/19","10/8/19",0019-10-23,"11/20/19",145,296,5.2314001,52.2380862,9.50416660308838,8.09166622161865,36.1235122680664,545.016479492188,22,-0.400000005960464,22.3999996185303,6.69999980926514,5.40000009536743,16.283332824707,3.01666665077209,846,87,49,16.9361534118652,256,172,205,211,NA,NA,48
118,"CE-SON","JB",66,66,NA,66,3,"3","CE","CE-SON3","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-120.3706903,37.9834708,14.4541664123535,15.9916667938232,47.0343132019043,668.857421875,34.4000015258789,0.400000005960464,34,7.80000019073486,22.6833324432373,23.1333332061768,6.88333320617676,860,154,2,85.1601943969727,426,14,22,419,4,NA,70
119,"FC-BOE","JB",65,44,NA,44,3,"3","FC","FC-BOE3","A",1,"5/31/19",NA,0019-09-09,"10/1/19",101,252,2.4467618,47.1011689,11.2124996185303,9.60833358764648,38.1283073425293,594.482666015625,25.7999992370605,0.600000023841858,25.1999988555908,16.9333324432373,7.21666669845581,18.75,4.21666669845581,713,72,52,9.26838302612305,190,165,170,177,NA,NA,44
120,"CC-BAI","CC",82,51,NA,51,3,"3","CC","CC-BAI3","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-122.2425698,37.5042179,14.75,11.3833332061768,55.2588996887207,357.395904541016,25.2000007629395,4.59999990463257,20.6000003814697,11.2666664123535,18.7000007629395,18.9833335876465,10.25,473,97,1,90.6665115356445,254,6,9,249,1,1,53
123,"CC-SCR","ER",78,63,NA,63,3,"3","CC","CC-SCR3","A",1,"5/24/19",NA,0019-09-12,"10/8/19",111,255,-122.0779721,37.298684,14.7124996185303,12.8083333969116,55.4473304748535,395.946075439453,27.1000003814697,4,23.1000003814697,10.7666664123535,19.25,19.6000003814697,9.93333339691162,599,125,2,92.4669494628906,323,8,12,318,1,1,65
124,"NL-SCH","JB",53,58,56,57,3,"3","NL","NL-SCH3","A",1,"5/31/19",NA,0019-10-01,"11/12/19",123,274,5.8811594,52.0241862,9.55416679382324,7.84166669845581,34.3932762145996,562.399291992188,22.3999996185303,-0.400000005960464,22.7999992370605,3.95000004768372,5.40000009536743,16.5499992370605,2.86666655540466,861,89,51,15.7285833358765,252,180,214,223,NA,NA,57
125,"CE-LGR","JB",89,72,NA,72,3,"3","CE","CE-LGR3","A",1,"5/31/19",NA,0019-09-09,"10/1/19",101,252,-120.4752845,37.828463,16.091667175293,16.8166656494141,47.1055107116699,706.244323730469,36.7999992370605,1.10000002384186,35.7000007629395,9.10000038146973,24.75,25.0833339691162,7.93333339691162,650,115,2,85.2466125488281,329,10,16,316,NA,3,75
126,"CE-CAR","UO",78,56,60,58,3,"3","CE","CE-CAR3","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-120.5077954,38.0352006,15.1499996185303,15.8999996185303,47.1810073852539,664.016723632812,35,1.29999995231628,33.7000007629395,8.48333358764648,23.3000011444092,23.7333335876465,7.63333320617676,800,147,2,85.5898818969727,406,12,21,393,4,1,63
127,"NL-WHV","UO",56,44,44,44,3,"3","NL","NL-WHV3","A",1,"5/31/19","9/24/19",0019-10-04,"11/12/19",126,277,4.4573839,51.8941379,10.1875,7.25833320617676,33.7596893310547,532.588562011719,22.2999992370605,0.800000011920929,21.5,10.9333333969116,6.03333330154419,16.8166656494141,3.93333339691162,891,98,51,20.4159889221191,279,180,220,212,NA,NA,44
128,"CC-OKA","ER",80,66,NA,66,3,"3","CC","CC-OKA3","A",1,"5/24/19",NA,0019-09-10,"10/8/19",109,253,-121.9551316,37.2598201,15.8416662216187,13.8000001907349,55.6451606750488,421.328155517578,28.8999996185303,4.09999990463257,24.7999992370605,11.6666669845581,20.716667175293,20.9333324432373,10.7333335876465,522,112,1,93.3377685546875,286,5,9,278,4,NA,70
129,"CC-CVR","DR",83,72,76,74,3,"3","CC","CC-CVR3","A",1,"5/24/19",NA,0019-09-09,"10/8/19",108,252,-121.8698331,37.4387604,16.0208339691162,13.375,54.5918350219727,430.535919189453,29.1000003814697,4.59999990463257,24.5,11.6499996185303,20.8833332061768,21.1499996185303,10.6999998092651,365,72,1,86.836784362793,186,6,9,182,5,NA,79
130,"NL-CUI","JB",50,51,49,50,3,"3","NL","NL-CUI3","A",1,"5/31/19",NA,0019-09-24,"10/23/19",116,267,5.8460618,51.7525697,9.87083339691162,8.02499961853027,35.0436706542969,562.051696777344,22.7999992370605,-0.100000001490116,22.8999996185303,4.26666688919067,5.75,16.9166660308838,3.20000004768372,747,72,45,14.3505039215088,204,156,197,181,NA,NA,50
131,"CE-DUT","JB",87,98,NA,98,3,"3","CE","CE-DUT3","A",1,"5/24/19",NA,0019-09-09,"10/1/19",108,252,-120.8326422,39.1877857,12.6666669845581,14.216667175293,45.5662422180176,637.10400390625,31.2999992370605,0.100000001490116,31.1999988555908,5.69999980926514,20.466667175293,21.0166664123535,5.69999980926514,1375,262,4,84.2813491821289,703,30,36,703,NA,NA,98
132,"CE-JAR","UO",88,70,72,71,3,"3","CE","CE-JAR3","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-120.733546,38.3638507,15.1291666030884,15.8083333969116,47.472469329834,651.444030761719,34.4000015258789,1.10000002384186,33.3000030517578,8.80000019073486,23.1166667938232,23.3666667938232,7.61666679382324,853,161,4,84.9769973754883,437,15,25,422,10,9,90
133,"CE-JES","CC",94,70,NA,70,3,"3","CE","CE-JES3","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-120.6524991,38.3176096,14.6999998092651,15.25,47.0679054260254,643.671997070312,33.5999984741211,1.20000004768372,32.3999977111816,8.43333339691162,22.5499992370605,22.9333343505859,7.31666660308838,910,169,4,84.4116058349609,459,17,27,448,10,10,90
134,"FC-COU","CC",77,64,NA,64,3,"3","FC","FC-COU3","A",1,"5/31/19",NA,0019-09-16,"10/11/19",108,259,3.1593172,45.7492959,11.0166664123535,10.2166662216187,39.2948722839355,587.751220703125,25.5,-0.5,26,16.5,5.09999990463257,18.4166660308838,4.11666679382324,598,84,28,37.323673248291,209,86,193,92,6,NA,70
135,"FS-VID","JB",91,78,NA,78,3,"3","FS","FS-VID3","A",1,"5/24/19","8/26/19",0019-09-04,"10/1/19",103,247,6.4532512,43.413605,14.6875,9.40833377838135,37.0406799316406,583.524291992188,28.7000007629395,3.29999995231628,25.4000015258789,11.6666660308838,22.1499996185303,22.1499996185303,8,771,106,13,38.6671295166016,280,96,96,234,NA,NA,78
137,"CC-PPR","CC",84,72,NA,72,3,"3","CC","CC-PPR3","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-122.1633333,37.3875,14.6333332061768,12.3666667938232,55.2083358764648,386.51318359375,26.2999992370605,3.90000009536743,22.3999996185303,10.8166666030884,19.033332824707,19.3166656494141,9.89999961853027,513,104,2,90.5680313110352,272,7,10,268,3,NA,75
138,"FC-MLB","DR",75,83,NA,83,3,"3","FC","FC-MLB3","A",1,"5/31/19","8/19/19",0019-08-29,"9/27/19",90,241,2.5883278,46.3786259,11.3625001907349,9.97500038146973,39.271656036377,584.606018066406,25.7999992370605,0.400000005960464,25.3999996185303,16.966667175293,5.46666669845581,18.75,4.43333339691162,659,72,38,21.3580856323242,195,123,194,134,NA,NA,83
139,"CC-BYD","DR",89,73,76,75,3,"3","CC","CC-BYD3","A",1,"5/24/19",NA,0019-09-09,"10/8/19",108,252,-122.0730556,37.535,14.7708330154419,10.6083335876465,52.7777786254883,364.588562011719,25,4.90000009536743,20.1000003814697,11.1333332061768,18.7000007629395,18.9333343505859,10.0500001907349,368,75,1,89.1494293212891,193,5,8,193,6,NA,81
140,"CE-JAM","DR",76,45,NA,45,3,"3","CE","CE-JAM3","A",1,"5/31/19",NA,0019-09-11,"10/8/19",103,254,-120.4112005,37.9461108,14.9916667938232,16.6333332061768,47.5238075256348,677.917419433594,35.4000015258789,0.400000005960464,35,8.21666622161865,23.2999992370605,23.716667175293,7.21666669845581,765,137,2,85.0584716796875,384,12,20,372,2,NA,47
141,"NL-HAR","UO",75,46,46,46,3,"3","NL","NL-HAR3","A",1,"6/21/19",NA,0019-09-09,"10/4/19",80,252,5.8897423,52.4110137,9.63333320617676,7.98333311080933,35.7997016906738,557.438659667969,22.2999992370605,0,22.2999992370605,10.1166667938232,5.75,16.5499992370605,2.90000009536743,790,78,44,16.0751628875732,225,157,209,187,NA,NA,46
142,"CE-TUL","ER",81,54,52,53,3,"3","CE","CE-TUL3","A",1,"5/24/19",NA,0019-09-09,"10/8/19",108,252,-120.616524,37.8686113,16.5249996185303,16.0833339691162,46.3496627807617,691.597290039062,36.4000015258789,1.70000004768372,34.7000007629395,9.78333377838135,24.966667175293,25.0499992370605,8.30000019073486,526,94,2,84.3938369750977,271,9,15,255,3,NA,56
