"","Block","Species","Pattern","Elevation","Division","Distichlis","Extriplex","Frankenia","Jaumea","Sperg.MACROTHECA"
"1480",6,"F","U",2.179,6,0,0,1,0,0
"1481",6,"F","U",2.175,6,0,0,1,0,0
"1482",6,"F","U",2.17,6,0,0,1,0,0
"1483",6,"F","U",2.166,6,0,0,1,0,0
"1484",6,"F","U",2.162,6,0,0,1,0,0
"1485",6,"F","U",2.158,5,0,0,1,0,0
"1486",6,"F","U",2.153,5,0,0,1,0,0
"1487",6,"F","U",2.149,5,0,0,1,0,0
"1488",6,"F","U",2.145,5,0,0,0,0,0
"1489",6,"F","U",2.141,5,0,0,1,0,0
"1490",6,"F","U",2.136,5,0,0,1,0,0
"1491",6,"F","U",2.132,5,0,0,1,0,0
"1492",6,"F","U",2.128,5,0,0,1,0,0
"1493",6,"F","U",2.124,5,0,0,1,0,0
"1494",6,"F","U",2.119,5,0,0,1,0,0
"1495",6,"F","U",2.115,4,0,0,1,0,0
"1496",6,"F","U",2.111,4,0,0,1,0,0
"1497",6,"F","U",2.107,4,0,0,1,0,0
"1498",6,"F","U",2.103,4,0,0,1,0,0
"1499",6,"F","U",2.098,4,0,0,1,0,0
"1500",6,"F","U",2.094,4,0,0,1,0,0
"1501",6,"F","U",2.09,4,0,0,0,0,0
"1502",6,"F","U",2.086,4,0,0,1,0,0
"1503",6,"F","U",2.081,4,0,0,1,0,0
"1504",6,"F","U",2.077,4,0,0,1,0,0
"1505",6,"F","U",2.073,3,0,0,1,0,0
"1506",6,"F","U",2.069,3,0,0,1,0,0
"1507",6,"F","U",2.064,3,0,0,1,0,0
"1508",6,"F","U",2.06,3,0,0,1,0,0
"1509",6,"F","U",2.056,3,0,0,1,0,0
"1510",6,"F","U",2.052,3,0,0,1,0,0
"1511",6,"F","U",2.047,3,0,0,1,0,0
"1512",6,"F","U",2.043,3,0,0,1,0,0
"1513",6,"F","U",2.039,3,0,0,1,0,0
"1514",6,"F","U",2.035,3,0,0,1,0,0
"1515",6,"F","U",2.031,2,0,0,1,0,0
"1516",6,"F","U",2.026,2,0,0,0,0,0
"1517",6,"F","U",2.022,2,0,0,1,0,0
"1518",6,"F","U",2.018,2,0,0,0,0,0
"1519",6,"F","U",2.014,2,0,0,1,0,0
"1520",6,"F","U",2.009,2,0,0,1,0,0
"1521",6,"F","U",2.005,2,0,0,0,0,0
"1522",6,"F","U",2.001,2,0,0,1,0,0
"1523",6,"F","U",1.997,2,0,0,1,0,0
"1524",6,"F","U",1.992,2,0,0,0,0,0
"1525",6,"F","U",1.988,1,0,0,1,0,0
"1526",6,"F","U",1.984,1,0,0,1,0,0
"1527",6,"F","U",1.98,1,0,0,1,0,0
"1528",6,"F","U",1.975,1,0,0,1,0,0
"1529",6,"F","U",1.971,1,0,0,0,0,0
"1530",6,"F","U",1.967,1,0,0,1,0,0
"1531",6,"F","U",1.963,1,0,0,0,0,0
"1532",6,"F","U",1.958,1,0,0,1,0,0
"1533",6,"F","U",1.954,1,0,0,1,0,0
"1534",6,"F","U",1.95,1,0,0,1,0,0
"1535",6,"D","U",2.196,6,0,0,0,0,0
"1536",6,"D","U",2.192,6,0,0,0,0,0
"1537",6,"D","U",2.187,6,0,0,0,0,0
"1538",6,"D","U",2.183,6,1,0,0,0,0
"1539",6,"D","U",2.179,6,1,0,0,0,0
"1540",6,"D","U",2.175,6,0,0,0,0,0
"1541",6,"D","U",2.17,6,1,0,0,0,0
"1542",6,"D","U",2.166,6,0,0,0,0,0
"1543",6,"D","U",2.162,6,0,0,0,0,0
"1544",6,"D","U",2.158,5,1,0,0,0,0
"1545",6,"D","U",2.153,5,1,0,0,0,0
"1546",6,"D","U",2.149,5,0,0,0,0,0
"1547",6,"D","U",2.145,5,0,0,0,0,0
"1548",6,"D","U",2.141,5,0,0,0,0,0
"1549",6,"D","U",2.136,5,0,0,0,0,0
"1550",6,"D","U",2.132,5,0,0,0,0,0
"1551",6,"D","U",2.128,5,0,0,0,0,0
"1552",6,"D","U",2.124,5,0,0,0,0,0
"1553",6,"D","U",2.119,5,0,0,0,0,0
"1554",6,"D","U",2.115,4,1,0,0,0,0
"1555",6,"D","U",2.111,4,0,0,0,0,0
"1556",6,"D","U",2.107,4,0,0,0,0,0
"1557",6,"D","U",2.103,4,0,0,0,0,0
"1558",6,"D","U",2.098,4,0,0,0,0,0
"1559",6,"D","U",2.094,4,1,0,0,0,0
"1560",6,"D","U",2.09,4,0,0,0,0,0
"1561",6,"D","U",2.086,4,1,0,0,0,0
"1562",6,"D","U",2.081,4,0,0,0,0,0
"1563",6,"D","U",2.077,4,0,0,0,0,0
"1564",6,"D","U",2.073,3,0,0,0,0,0
"1565",6,"D","U",2.069,3,0,0,0,0,0
"1566",6,"D","U",2.064,3,0,0,0,0,0
"1567",6,"D","U",2.06,3,0,0,0,0,0
"1568",6,"D","U",2.056,3,0,0,0,0,0
"1569",6,"D","U",2.052,3,0,0,0,0,0
"1570",6,"D","U",2.047,3,0,0,0,0,0
"1571",6,"D","U",2.043,3,0,0,0,0,0
"1572",6,"D","U",2.039,3,0,0,0,0,0
"1573",6,"D","U",2.035,3,0,0,0,0,0
"1574",6,"D","U",2.031,2,0,0,0,0,0
"1575",6,"D","U",2.026,2,0,0,0,0,0
"1576",6,"D","U",2.022,2,0,0,0,0,0
"1577",6,"D","U",2.018,2,0,0,0,0,0
"1578",6,"D","U",2.014,2,0,0,0,0,0
"1579",6,"D","U",2.009,2,0,0,0,0,0
"1580",6,"D","U",2.005,2,0,0,0,0,0
"1581",6,"D","U",2.001,2,0,0,0,0,0
"1582",6,"D","U",1.997,2,0,0,0,0,0
"1583",6,"D","U",1.992,2,0,0,0,0,0
"1584",6,"D","U",1.988,1,0,0,0,0,0
"1585",6,"D","U",1.984,1,0,0,0,0,0
"1586",6,"D","U",1.98,1,0,0,0,0,0
"1587",6,"D","U",1.975,1,0,0,0,0,0
"1588",6,"D","U",1.971,1,0,0,0,0,0
"1589",6,"D","U",1.967,1,0,0,0,0,0
"1590",6,"D","U",1.963,1,0,0,0,0,0
"1591",6,"D","U",1.958,1,0,0,0,0,0
"1592",6,"D","U",1.954,1,0,0,0,0,0
"1593",6,"D","U",1.95,1,0,0,0,0,0
"1594",6,"J","U",2.196,6,0,0,0,0,0
"1595",6,"J","U",2.192,6,0,0,0,0,0
"1596",6,"J","U",2.187,6,0,0,0,1,0
"1597",6,"J","U",2.183,6,0,0,0,1,0
"1598",6,"J","U",2.179,6,0,0,0,1,0
"1599",6,"J","U",2.175,6,0,0,0,1,0
"1600",6,"J","U",2.17,6,0,0,0,1,0
"1601",6,"J","U",2.166,6,0,0,0,1,0
"1602",6,"J","U",2.162,6,0,0,0,0,0
"1603",6,"J","U",2.158,5,0,0,0,0,0
"1604",6,"J","U",2.153,5,0,0,0,1,0
"1605",6,"J","U",2.149,5,0,0,0,0,0
"1606",6,"J","U",2.145,5,0,0,0,0,0
"1607",6,"J","U",2.141,5,0,0,0,0,0
"1608",6,"J","U",2.136,5,0,0,0,0,0
"1609",6,"J","U",2.132,5,0,0,0,0,0
"1610",6,"J","U",2.128,5,0,0,0,0,0
"1611",6,"J","U",2.124,5,0,0,0,0,0
"1612",6,"J","U",2.119,5,0,0,0,0,0
"1613",6,"J","U",2.115,4,0,0,0,0,0
"1614",6,"J","U",2.111,4,0,0,0,0,0
"1615",6,"J","U",2.107,4,0,0,0,0,0
"1616",6,"J","U",2.103,4,0,0,0,0,0
"1617",6,"J","U",2.098,4,0,0,0,0,0
"1618",6,"J","U",2.094,4,0,0,0,0,0
"1619",6,"J","U",2.09,4,0,0,0,1,0
"1620",6,"J","U",2.086,4,0,0,0,0,0
"1621",6,"J","U",2.081,4,0,0,0,1,0
"1622",6,"J","U",2.077,4,0,0,0,1,0
"1623",6,"J","U",2.073,3,0,0,0,1,0
"1624",6,"J","U",2.069,3,0,0,0,0,0
"1625",6,"J","U",2.064,3,0,0,0,1,0
"1626",6,"J","U",2.06,3,0,0,0,0,0
"1627",6,"J","U",2.056,3,0,0,0,0,0
"1628",6,"J","U",2.052,3,0,0,0,0,0
"1629",6,"J","U",2.047,3,0,0,0,0,0
"1630",6,"J","U",2.043,3,0,0,0,1,0
"1631",6,"J","U",2.039,3,0,0,0,0,0
"1632",6,"J","U",2.035,3,0,0,0,1,0
"1633",6,"J","U",2.031,2,0,0,0,1,0
"1634",6,"J","U",2.026,2,0,0,0,0,0
"1635",6,"J","U",2.022,2,0,0,0,1,0
"1636",6,"J","U",2.018,2,0,0,0,1,0
"1637",6,"J","U",2.014,2,0,0,0,1,0
"1638",6,"J","U",2.009,2,0,0,0,1,0
"1639",6,"J","U",2.005,2,0,0,0,1,0
"1640",6,"J","U",2.001,2,0,0,0,1,0
"1641",6,"J","U",1.997,2,0,0,0,0,0
"1642",6,"J","U",1.992,2,0,0,0,0,0
"1643",6,"J","U",1.988,1,0,0,0,0,0
"1644",6,"J","U",1.984,1,0,0,0,0,0
"1645",6,"J","U",1.98,1,0,0,0,0,0
"1646",6,"J","U",1.975,1,0,0,0,0,0
"1647",6,"J","U",1.971,1,0,0,0,1,0
"1648",6,"J","U",1.967,1,0,0,0,1,0
"1649",6,"J","U",1.963,1,0,0,0,1,0
"1650",6,"J","U",1.958,1,0,0,0,1,0
"1651",6,"J","U",1.954,1,0,0,0,1,0
"1652",6,"J","U",1.95,1,0,0,0,1,0
"1653",6,"E","U",2.196,6,0,1,0,0,0
"1654",6,"E","U",2.192,6,0,0,0,0,0
"1655",6,"E","U",2.187,6,0,1,0,0,0
"1656",6,"E","U",2.183,6,0,0,0,0,0
"1657",6,"E","U",2.179,6,0,0,0,0,0
"1658",6,"E","U",2.175,6,0,0,0,0,0
"1659",6,"E","U",2.17,6,0,0,0,0,0
"1660",6,"E","U",2.166,6,0,0,0,0,0
"1661",6,"E","U",2.162,6,0,0,0,0,0
"1662",6,"E","U",2.158,5,0,0,0,0,0
"1663",6,"E","U",2.153,5,0,1,0,0,0
"1664",6,"E","U",2.149,5,0,0,0,0,0
"1665",6,"E","U",2.145,5,0,0,0,0,1
"1666",6,"E","U",2.141,5,0,0,0,0,0
"1667",6,"E","U",2.136,5,0,0,0,0,0
"1668",6,"E","U",2.132,5,0,0,0,0,0
"1669",6,"E","U",2.128,5,0,1,0,0,0
"1670",6,"E","U",2.124,5,0,0,0,0,0
"1671",6,"E","U",2.119,5,0,1,0,0,0
"1672",6,"E","U",2.115,4,0,1,0,0,0
"1673",6,"E","U",2.111,4,0,1,0,0,0
"1674",6,"E","U",2.107,4,0,0,0,0,0
"1675",6,"E","U",2.103,4,0,1,0,0,0
"1676",6,"E","U",2.098,4,0,0,0,0,0
"1677",6,"E","U",2.094,4,0,0,0,0,0
"1678",6,"E","U",2.09,4,0,0,0,0,0
"1679",6,"E","U",2.086,4,0,0,0,0,0
"1680",6,"E","U",2.081,4,0,0,0,0,0
"1681",6,"E","U",2.077,4,0,1,0,0,0
"1682",6,"E","U",2.073,3,0,0,0,0,0
"1683",6,"E","U",2.069,3,0,0,0,0,0
"1684",6,"E","U",2.064,3,0,1,0,0,0
"1685",6,"E","U",2.06,3,0,0,0,0,0
"1686",6,"E","U",2.056,3,0,1,0,0,0
"1687",6,"E","U",2.052,3,0,1,0,0,0
"1688",6,"E","U",2.047,3,0,0,0,0,0
"1689",6,"E","U",2.043,3,0,0,0,0,0
"1690",6,"E","U",2.039,3,0,0,0,0,0
"1691",6,"E","U",2.035,3,0,0,0,0,0
"1692",6,"E","U",2.031,2,0,0,0,0,0
"1693",6,"E","U",2.026,2,0,1,0,0,0
"1694",6,"E","U",2.022,2,0,0,0,0,0
"1695",6,"E","U",2.018,2,0,1,0,0,0
"1696",6,"E","U",2.014,2,0,0,0,0,0
"1697",6,"E","U",2.009,2,0,0,0,0,0
"1698",6,"E","U",2.005,2,0,0,0,0,0
"1699",6,"E","U",2.001,2,0,0,0,0,0
"1700",6,"E","U",1.997,2,0,0,0,0,0
"1701",6,"E","U",1.992,2,0,0,0,0,0
"1702",6,"E","U",1.988,1,0,0,0,0,0
"1703",6,"E","U",1.984,1,0,0,0,0,0
"1704",6,"E","U",1.98,1,0,0,0,0,0
"1705",6,"E","U",1.975,1,0,0,0,0,0
"1706",6,"E","U",1.971,1,0,0,0,0,0
"1707",6,"E","U",1.967,1,0,0,0,0,0
"1708",6,"E","U",1.963,1,0,0,0,0,0
"1709",6,"E","U",1.958,1,0,0,0,0,0
"1710",6,"E","U",1.954,1,0,0,0,0,0
"1711",6,"E","U",1.95,1,0,0,0,0,0
"1712",6,"S","U",2.196,6,0,0,0,0,0
"1713",6,"S","U",2.192,6,0,0,0,0,0
"1714",6,"S","U",2.187,6,0,0,0,0,0
"1715",6,"S","U",2.183,6,0,0,0,0,0
"1716",6,"S","U",2.179,6,0,0,0,0,0
"1717",6,"S","U",2.175,6,0,0,0,0,0
"1718",6,"S","U",2.17,6,0,0,0,0,0
"1719",6,"S","U",2.166,6,0,0,0,0,0
"1720",6,"S","U",2.162,6,0,0,0,0,0
"1721",6,"S","U",2.158,5,0,0,0,0,0
"1722",6,"S","U",2.153,5,0,0,0,0,0
"1723",6,"S","U",2.149,5,0,0,0,0,0
"1724",6,"S","U",2.145,5,0,0,0,0,1
"1725",6,"S","U",2.141,5,0,0,0,0,0
"1726",6,"S","U",2.136,5,0,0,0,0,1
"1727",6,"S","U",2.132,5,0,0,0,0,1
"1728",6,"S","U",2.128,5,0,0,0,0,0
"1729",6,"S","U",2.124,5,0,0,0,0,1
"1730",6,"S","U",2.119,5,0,0,0,0,0
"1731",6,"S","U",2.115,4,0,0,0,0,0
"1732",6,"S","U",2.111,4,0,0,0,0,1
"1733",6,"S","U",2.107,4,0,0,0,0,0
"1734",6,"S","U",2.103,4,0,0,0,0,1
"1735",6,"S","U",2.098,4,0,0,0,0,0
"1736",6,"S","U",2.094,4,0,0,0,0,0
"1737",6,"S","U",2.09,4,0,0,0,0,0
"1738",6,"S","U",2.086,4,0,0,0,0,0
"1739",6,"S","U",2.081,4,0,0,0,0,0
"1740",6,"S","U",2.077,4,0,0,0,0,0
"1741",6,"S","U",2.073,3,0,0,0,0,1
"1742",6,"S","U",2.069,3,0,0,0,0,1
"1743",6,"S","U",2.064,3,0,0,0,0,0
"1744",6,"S","U",2.06,3,0,0,0,0,0
"1745",6,"S","U",2.056,3,0,0,0,0,0
"1746",6,"S","U",2.052,3,0,0,0,0,1
"1747",6,"S","U",2.047,3,0,0,0,0,0
"1748",6,"S","U",2.043,3,0,0,0,0,0
"1749",6,"S","U",2.039,3,0,0,0,0,0
"1750",6,"S","U",2.035,3,0,0,0,0,0
"1751",6,"S","U",2.031,2,0,0,0,0,0
"1752",6,"S","U",2.026,2,0,0,0,0,0
"1753",6,"S","U",2.022,2,0,0,0,0,0
"1754",6,"S","U",2.018,2,0,0,0,0,0
"1755",6,"S","U",2.014,2,0,0,0,0,0
"1756",6,"S","U",2.009,2,0,0,0,0,0
"1757",6,"S","U",2.005,2,0,0,0,0,0
"1758",6,"S","U",2.001,2,0,0,0,0,0
"1759",6,"S","U",1.997,2,0,0,0,0,1
"1760",6,"S","U",1.992,2,0,0,0,0,1
"1761",6,"S","U",1.988,1,0,0,0,0,0
"1762",6,"S","U",1.984,1,0,0,0,0,0
"1763",6,"S","U",1.98,1,0,0,0,0,0
"1764",6,"S","U",1.975,1,0,0,0,0,0
"1765",6,"S","U",1.971,1,0,0,0,0,0
"1766",6,"S","U",1.967,1,0,0,0,0,0
"1767",6,"S","U",1.963,1,0,0,0,0,0
"1768",6,"S","U",1.958,1,0,0,0,0,0
"1769",6,"S","U",1.954,1,0,0,0,0,0
"1770",6,"S","U",1.95,1,0,0,0,0,0
"1771",1,"E","C",2.196,6,0,0,0,0,0
"1772",1,"E","C",2.192,6,0,0,0,0,0
"1773",1,"E","C",2.187,6,0,0,0,0,0
"1774",1,"E","C",2.183,6,0,0,0,0,0
"1775",1,"E","C",2.179,6,0,0,0,0,0
"1776",1,"E","C",2.175,6,0,1,0,0,0
"1777",1,"E","C",2.17,6,0,1,0,0,0
"1778",1,"E","C",2.166,6,0,0,0,0,0
"1779",1,"E","C",2.162,6,0,0,0,0,0
"1780",1,"E","C",2.158,5,0,0,0,0,1
"1781",1,"E","C",2.153,5,0,0,0,0,0
"1782",1,"E","C",2.149,5,0,1,0,0,0
"1783",1,"E","C",2.145,5,0,0,0,0,0
"1784",1,"E","C",2.141,5,0,0,0,0,0
"1785",1,"E","C",2.136,5,0,1,0,0,0
"1786",1,"E","C",2.132,5,0,0,0,0,0
"1787",1,"E","C",2.128,5,0,1,0,0,0
"1788",1,"E","C",2.124,5,0,0,0,0,0
"1789",1,"E","C",2.119,5,0,0,0,0,0
"1790",1,"E","C",2.115,4,0,0,0,0,0
"1791",1,"E","C",2.111,4,0,0,0,0,0
"1792",1,"E","C",2.107,4,0,0,0,0,0
"1793",1,"E","C",2.103,4,0,0,0,0,0
"1794",1,"E","C",2.098,4,0,0,0,0,0
"1795",1,"E","C",2.094,4,0,0,0,0,0
"1796",1,"E","C",2.09,4,0,0,0,0,0
"1797",1,"E","C",2.086,4,0,0,0,0,0
"1798",1,"E","C",2.081,4,0,0,0,0,0
"1799",1,"E","C",2.077,4,0,0,0,0,0
"1800",1,"E","C",2.073,3,0,0,0,0,0
"1801",1,"E","C",2.069,3,0,0,0,0,0
"1802",1,"E","C",2.064,3,0,0,0,0,0
"1803",1,"E","C",2.06,3,0,0,0,0,0
"1804",1,"E","C",2.056,3,0,0,0,0,0
"1805",1,"E","C",2.052,3,0,1,0,0,0
"1806",1,"E","C",2.047,3,0,0,0,0,0
"1807",1,"E","C",2.043,3,0,0,0,0,0
"1808",1,"E","C",2.039,3,0,0,0,0,0
"1809",1,"E","C",2.035,3,0,0,0,0,0
"1810",1,"E","C",2.031,2,0,0,0,0,0
"1811",1,"E","C",2.026,2,0,0,0,0,0
"1812",1,"E","C",2.022,2,0,0,0,0,0
"1813",1,"E","C",2.018,2,0,0,0,0,0
"1814",1,"E","C",2.014,2,0,0,0,0,0
"1815",1,"E","C",2.009,2,0,0,0,0,0
"1816",1,"E","C",2.005,2,0,0,0,0,0
"1817",1,"E","C",2.001,2,0,0,0,0,0
"1818",1,"E","C",1.997,2,0,0,0,0,0
"1819",1,"E","C",1.992,2,0,0,0,0,0
"1820",1,"E","C",1.988,1,0,0,0,0,0
"1821",1,"E","C",1.984,1,0,0,0,0,0
"1822",1,"E","C",1.98,1,0,0,0,0,0
"1823",1,"E","C",1.975,1,0,0,0,0,0
"1824",1,"E","C",1.971,1,0,0,0,0,0
"1825",1,"E","C",1.967,1,0,0,0,0,0
"1826",1,"E","C",1.963,1,0,0,0,0,0
"1827",1,"E","C",1.958,1,0,0,0,0,0
"1828",1,"E","C",1.954,1,0,0,0,0,0
"1829",1,"E","C",1.95,1,0,0,0,0,0
"1830",1,"F","C",2.196,6,0,0,0,0,1
"1831",1,"F","C",2.192,6,0,0,0,0,0
"1832",1,"F","C",2.187,6,0,0,0,0,0
"1833",1,"F","C",2.183,6,0,0,1,0,0
"1834",1,"F","C",2.179,6,0,0,0,0,0
"1835",1,"F","C",2.175,6,0,0,1,0,0
"1836",1,"F","C",2.17,6,0,0,1,0,0
"1837",1,"F","C",2.166,6,0,0,1,0,0
"1838",1,"F","C",2.162,6,0,0,0,0,0
"1839",1,"F","C",2.158,5,0,0,0,0,0
"1840",1,"F","C",2.153,5,0,0,0,0,0
"1841",1,"F","C",2.149,5,0,0,0,0,0
"1842",1,"F","C",2.145,5,0,0,0,0,0
"1843",1,"F","C",2.141,5,0,0,0,0,0
"1844",1,"F","C",2.136,5,0,0,0,0,0
"1845",1,"F","C",2.132,5,0,0,1,0,0
"1846",1,"F","C",2.128,5,0,0,1,0,0
"1847",1,"F","C",2.124,5,0,0,0,0,0
"1848",1,"F","C",2.119,5,0,0,0,0,0
"1849",1,"F","C",2.115,4,0,0,0,0,0
"1850",1,"F","C",2.111,4,0,0,0,0,0
"1851",1,"F","C",2.107,4,0,0,0,0,0
"1852",1,"F","C",2.103,4,0,0,0,0,0
"1853",1,"F","C",2.098,4,0,0,0,0,0
"1854",1,"F","C",2.094,4,0,0,0,0,0
"1855",1,"F","C",2.09,4,0,0,1,0,0
"1856",1,"F","C",2.086,4,0,0,1,0,0
"1857",1,"F","C",2.081,4,0,0,0,0,0
"1858",1,"F","C",2.077,4,0,0,0,0,0
"1859",1,"F","C",2.073,3,0,0,0,0,0
"1860",1,"F","C",2.069,3,0,0,0,0,0
"1861",1,"F","C",2.064,3,0,0,0,0,0
"1862",1,"F","C",2.06,3,0,0,0,0,0
"1863",1,"F","C",2.056,3,0,0,0,0,0
"1864",1,"F","C",2.052,3,0,0,0,0,0
"1865",1,"F","C",2.047,3,0,0,1,0,0
"1866",1,"F","C",2.043,3,0,0,1,0,0
"1867",1,"F","C",2.039,3,0,0,1,0,0
"1868",1,"F","C",2.035,3,0,0,0,0,0
"1869",1,"F","C",2.031,2,0,0,0,0,0
"1870",1,"F","C",2.026,2,0,0,0,0,0
"1871",1,"F","C",2.022,2,0,0,0,0,0
"1872",1,"F","C",2.018,2,0,0,0,0,0
"1873",1,"F","C",2.014,2,0,0,1,0,0
"1874",1,"F","C",2.009,2,0,0,1,0,0
"1875",1,"F","C",2.005,2,0,0,1,0,0
"1876",1,"F","C",2.001,2,0,0,1,0,0
"1877",1,"F","C",1.997,2,0,0,1,0,0
"1878",1,"F","C",1.992,2,0,0,1,0,0
"1879",1,"F","C",1.988,1,0,0,0,0,0
"1880",1,"F","C",1.984,1,0,0,0,0,0
"1881",1,"F","C",1.98,1,0,0,0,0,0
"1882",1,"F","C",1.975,1,0,0,0,0,0
"1883",1,"F","C",1.971,1,0,0,0,0,0
"1884",1,"F","C",1.967,1,0,0,1,0,0
"1885",1,"F","C",1.963,1,0,0,1,0,0
"1886",1,"F","C",1.958,1,0,0,1,0,0
"1887",1,"F","C",1.954,1,0,0,1,0,0
"1888",1,"F","C",1.95,1,0,0,1,0,0
"1889",1,"D","C",2.196,6,0,0,0,0,0
"1890",1,"D","C",2.192,6,0,0,0,0,0
"1891",1,"D","C",2.187,6,0,0,0,0,1
"1892",1,"D","C",2.183,6,1,0,0,0,0
"1893",1,"D","C",2.179,6,1,0,0,0,0
"1894",1,"D","C",2.175,6,1,0,0,0,0
"1895",1,"D","C",2.17,6,1,0,0,0,0
"1896",1,"D","C",2.166,6,0,0,0,0,0
"1897",1,"D","C",2.162,6,0,0,0,0,0
"1898",1,"D","C",2.158,5,0,0,0,0,1
"1899",1,"D","C",2.153,5,0,0,0,0,0
"1900",1,"D","C",2.149,5,0,0,0,0,0
"1901",1,"D","C",2.145,5,0,0,0,0,0
"1902",1,"D","C",2.141,5,0,0,0,0,0
"1903",1,"D","C",2.136,5,0,0,0,0,0
"1904",1,"D","C",2.132,5,0,0,0,0,0
"1905",1,"D","C",2.128,5,1,0,0,0,0
"1906",1,"D","C",2.124,5,0,0,0,0,0
"1907",1,"D","C",2.119,5,0,0,0,0,0
"1908",1,"D","C",2.115,4,0,0,0,0,0
"1909",1,"D","C",2.111,4,0,0,0,0,0
"1910",1,"D","C",2.107,4,0,0,0,0,0
"1911",1,"D","C",2.103,4,0,0,0,0,0
"1912",1,"D","C",2.098,4,0,0,0,0,0
"1913",1,"D","C",2.094,4,0,0,0,0,0
"1914",1,"D","C",2.09,4,0,0,0,0,0
"1915",1,"D","C",2.086,4,0,0,0,0,0
"1916",1,"D","C",2.081,4,0,0,0,0,0
"1917",1,"D","C",2.077,4,0,0,0,0,0
"1918",1,"D","C",2.073,3,0,0,0,0,0
"1919",1,"D","C",2.069,3,0,0,0,0,0
"1920",1,"D","C",2.064,3,0,0,0,0,0
"1921",1,"D","C",2.06,3,0,0,0,0,0
"1922",1,"D","C",2.056,3,0,0,0,0,0
"1923",1,"D","C",2.052,3,0,0,0,0,0
"1924",1,"D","C",2.047,3,0,0,0,0,0
"1925",1,"D","C",2.043,3,0,0,0,0,0
"1926",1,"D","C",2.039,3,0,0,0,0,0
"1927",1,"D","C",2.035,3,0,0,0,0,0
"1928",1,"D","C",2.031,2,0,0,0,0,0
"1929",1,"D","C",2.026,2,0,0,0,0,0
"1930",1,"D","C",2.022,2,0,0,0,0,0
"1931",1,"D","C",2.018,2,0,0,0,0,0
"1932",1,"D","C",2.014,2,0,0,0,0,0
"1933",1,"D","C",2.009,2,1,0,0,0,0
"1934",1,"D","C",2.005,2,0,0,0,0,0
"1935",1,"D","C",2.001,2,0,0,0,0,0
"1936",1,"D","C",1.997,2,0,0,0,0,0
"1937",1,"D","C",1.992,2,0,0,0,0,0
"1938",1,"D","C",1.988,1,0,0,0,0,0
"1939",1,"D","C",1.984,1,0,0,0,0,0
"1940",1,"D","C",1.98,1,0,0,0,0,0
"1941",1,"D","C",1.975,1,0,0,0,0,0
"1942",1,"D","C",1.971,1,0,0,0,0,0
"1943",1,"D","C",1.967,1,0,0,0,0,0
"1944",1,"D","C",1.963,1,0,0,0,0,0
"1945",1,"D","C",1.958,1,0,0,0,0,0
"1946",1,"D","C",1.954,1,0,0,0,0,0
"1947",1,"D","C",1.95,1,0,0,0,0,0
"1948",1,"S","C",2.196,6,0,0,0,0,0
"1949",1,"S","C",2.192,6,0,0,0,0,0
"1950",1,"S","C",2.187,6,0,0,0,0,1
"1951",1,"S","C",2.183,6,0,0,0,0,1
"1952",1,"S","C",2.179,6,0,0,0,0,0
"1953",1,"S","C",2.175,6,0,0,0,0,0
"1954",1,"S","C",2.17,6,0,0,0,0,0
"1955",1,"S","C",2.166,6,0,0,0,0,0
"1956",1,"S","C",2.162,6,0,0,0,0,1
"1957",1,"S","C",2.158,5,0,0,0,0,0
"1958",1,"S","C",2.153,5,0,0,0,0,0
"1959",1,"S","C",2.149,5,0,0,0,0,0
"1960",1,"S","C",2.145,5,0,0,0,0,0
"1961",1,"S","C",2.141,5,0,0,0,0,0
"1962",1,"S","C",2.136,5,0,0,0,0,0
"1963",1,"S","C",2.132,5,0,0,0,0,0
"1964",1,"S","C",2.128,5,0,0,0,0,0
"1965",1,"S","C",2.124,5,0,0,0,0,0
"1966",1,"S","C",2.119,5,0,0,0,0,0
"1967",1,"S","C",2.115,4,0,0,0,0,0
"1968",1,"S","C",2.111,4,0,0,0,0,0
"1969",1,"S","C",2.107,4,0,0,0,0,0
"1970",1,"S","C",2.103,4,0,0,0,0,1
"1971",1,"S","C",2.098,4,0,0,0,0,0
"1972",1,"S","C",2.094,4,0,0,0,0,0
"1973",1,"S","C",2.09,4,0,0,0,0,0
"1974",1,"S","C",2.086,4,0,0,0,0,0
"1975",1,"S","C",2.081,4,0,0,0,0,0
"1976",1,"S","C",2.077,4,0,0,0,0,0
"1977",1,"S","C",2.073,3,0,0,0,0,0
"1978",1,"S","C",2.069,3,0,0,0,0,0
"1979",1,"S","C",2.064,3,0,0,0,0,0
"1980",1,"S","C",2.06,3,0,0,0,0,0
"1981",1,"S","C",2.056,3,0,0,0,0,0
"1982",1,"S","C",2.052,3,0,0,0,0,0
"1983",1,"S","C",2.047,3,0,0,0,0,0
"1984",1,"S","C",2.043,3,0,0,0,0,0
"1985",1,"S","C",2.039,3,0,0,0,0,0
"1986",1,"S","C",2.035,3,0,0,0,0,0
"1987",1,"S","C",2.031,2,0,0,0,0,0
"1988",1,"S","C",2.026,2,0,0,0,0,0
"1989",1,"S","C",2.022,2,0,0,0,0,0
"1990",1,"S","C",2.018,2,0,0,0,0,0
"1991",1,"S","C",2.014,2,0,0,0,0,0
"1992",1,"S","C",2.009,2,0,0,0,0,0
"1993",1,"S","C",2.005,2,0,0,0,0,0
"1994",1,"S","C",2.001,2,0,0,0,0,1
"1995",1,"S","C",1.997,2,0,0,0,0,0
